,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,4,0,4,0,0,5,0,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1930-1939,10,6,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1940-1949,14,19,6,1,0,11,2,6,4,1,1,5,4,2,1,3,1,2,2,0,2,3,0,4,1,1,6,1,0,1,0,2,4,1,3,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0
1950-1959,51,35,41,1,0,34,1,1,18,3,23,1,0,2,4,0,0,1,13,0,1,0,15,0,2,1,13,2,1,10,2,10,9,0,7,0,5,1,0,0,2,0,3,0,1,0,0,0,1,2
1960-1969,55,64,43,22,21,50,10,12,21,18,56,14,17,14,10,16,16,9,34,9,8,13,32,8,13,14,17,7,7,26,5,21,20,5,16,7,9,7,6,2,9,6,7,2,4,2,0,2,0,1
1970-1979,61,52,42,68,73,43,64,55,22,62,37,38,51,52,60,45,48,42,28,38,38,44,19,34,24,38,31,25,39,14,24,13,20,20,19,25,9,11,16,11,18,15,12,11,2,2,3,3,3,1
1980-1989,92,52,53,127,119,40,116,109,39,117,33,87,77,90,83,95,77,88,21,79,74,73,23,57,47,54,30,48,50,21,46,20,28,44,13,34,26,37,37,25,19,13,12,18,3,6,4,4,3,1
1990-1999,73,43,50,212,233,52,203,186,22,156,34,153,145,138,126,135,156,148,8,134,132,108,13,94,96,74,26,94,101,19,76,20,24,74,19,55,37,46,36,34,16,40,21,25,3,4,10,2,5,1
2000-2009,35,52,28,292,269,32,222,200,13,171,29,156,152,133,122,149,136,133,16,146,122,123,16,136,98,86,13,108,103,15,104,6,24,86,4,39,40,55,40,36,6,34,25,26,5,4,7,3,3,1
2010-2019,67,10,16,220,141,15,158,143,9,117,12,109,92,92,96,110,107,102,6,90,85,86,4,81,70,65,11,67,69,11,68,4,6,47,4,31,25,50,28,17,0,29,20,17,1,4,4,0,2,0
2020-2029,1,1,0,2,0,0,3,0,0,2,0,1,0,1,2,2,0,2,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Total,463,334,288,945,856,286,779,712,148,647,240,564,538,524,505,555,541,527,136,497,462,452,124,415,352,333,147,352,370,119,326,101,141,278,87,194,152,209,163,127,72,137,100,99,20,22,29,14,18,7
