,0,1,2,3,4
1920-1929,0,1,822,0,0
1930-1939,0,0,1505,0,0
1940-1949,0,0,1817,0,0
1950-1959,0,0,1559,0,0
1960-1969,0,0,1466,0,0
1970-1979,0,0,883,0,0
1980-1989,0,0,617,0,1
1990-1999,0,0,339,0,0
2000-2009,0,0,203,0,0
2010-2019,0,0,279,0,0
2020-2029,0,0,3,0,0
Total,0,1,9493,0,1
