,0,1,2,3,4
1920-1929,0.275,0.082,0.471,0.076,0.096
1930-1939,0.336,0.089,0.396,0.078,0.1
1940-1949,0.317,0.1,0.378,0.097,0.107
1950-1959,0.31,0.109,0.33,0.118,0.133
1960-1969,0.244,0.15,0.255,0.195,0.155
1970-1979,0.174,0.204,0.179,0.245,0.199
1980-1989,0.145,0.231,0.142,0.247,0.235
1990-1999,0.118,0.272,0.11,0.235,0.265
2000-2009,0.101,0.314,0.088,0.232,0.264
2010-2019,0.098,0.328,0.079,0.234,0.261
2020-2029,0.088,0.334,0.109,0.244,0.225
Total,0.188,0.211,0.205,0.196,0.2
