,0,1,2,3,4
1920-1929,0.561,0.013,0.039,0.374,0.013
1930-1939,0.567,0.007,0.03,0.39,0.007
1940-1949,0.448,0.017,0.032,0.484,0.019
1950-1959,0.412,0.022,0.064,0.466,0.036
1960-1969,0.364,0.088,0.173,0.287,0.088
1970-1979,0.184,0.204,0.285,0.138,0.189
1980-1989,0.089,0.252,0.289,0.107,0.263
1990-1999,0.062,0.311,0.277,0.052,0.298
2000-2009,0.039,0.361,0.283,0.036,0.281
2010-2019,0.015,0.33,0.312,0.037,0.306
2020-2029,0.0,0.3,0.2,0.0,0.5
