,0,1,2,3,4
1920-1929,0.615,0.003,0.019,0.346,0.017
1930-1939,0.514,0.002,0.018,0.451,0.014
1940-1949,0.498,0.03,0.058,0.379,0.035
1950-1959,0.412,0.018,0.05,0.477,0.043
1960-1969,0.356,0.098,0.131,0.308,0.107
1970-1979,0.2,0.203,0.273,0.131,0.193
1980-1989,0.109,0.262,0.271,0.119,0.24
1990-1999,0.046,0.332,0.29,0.057,0.274
2000-2009,0.038,0.36,0.283,0.04,0.279
2010-2019,0.024,0.381,0.296,0.035,0.264
2020-2029,0.0,0.481,0.333,0.0,0.185
