,0,1,2,3,4
1920-1929,0.057,0.419,0.375,0.051,0.097
1930-1939,0.06,0.379,0.445,0.054,0.062
1940-1949,0.092,0.487,0.26,0.095,0.065
1950-1959,0.139,0.299,0.315,0.111,0.135
1960-1969,0.149,0.228,0.246,0.122,0.255
1970-1979,0.208,0.139,0.158,0.19,0.305
1980-1989,0.23,0.1,0.136,0.257,0.277
1990-1999,0.264,0.072,0.104,0.321,0.239
2000-2009,0.236,0.055,0.076,0.414,0.218
2010-2019,0.205,0.051,0.077,0.441,0.227
2020-2029,0.149,0.061,0.051,0.402,0.338
Total,0.163,0.208,0.204,0.223,0.202
